PCA_0,PCA_1,AE_s0_0,AE_s0_1,AE_s1_0,AE_s1_1,label
12.784326,13.222108,9.361573,11.632649,11.240348,11.0008745,FCGR3A+ Monocytes
-0.5326077,15.115935,-2.3158698,10.414835,-1.5970585,12.139018,NK cells
-2.1592453,9.078572,-3.0566165,4.303303,-1.5416542,6.794182,CD4 T cells
1.4768573,11.033221,-2.432288,7.3307242,-0.42280948,7.8355527,CD8 T cells
1.3876684,6.3313313,-0.78241366,2.8800464,-0.326432,4.3254433,CD4 T cells
1.2786701,5.063599,-0.93046445,1.4036852,-0.45955512,3.0392697,CD4 T cells
0.45941338,11.633559,-2.6203418,6.638142,-1.4380325,8.6349,CD8 T cells
13.009851,8.082672,13.290585,9.965002,11.179139,8.314889,CD14+ Monocytes
-0.56710076,14.937343,-2.586312,9.663989,-1.1004858,11.287919,NK cells
5.0177054,-0.102839716,10.94019,4.807708,6.659323,1.0371697,B cells
12.993602,11.257756,11.31258,10.753717,11.660481,10.458805,CD14+ Monocytes
1.3375052,4.7119575,-1.3986784,3.049165,1.1215705,6.8565674,CD4 T cells
0.493327,9.559701,-0.39964083,4.9862986,0.69703627,8.114572,CD8 T cells
13.350626,7.8880267,13.12585,11.058614,13.732375,10.164281,CD14+ Monocytes
-1.1862942,7.805841,-0.38298258,2.064227,0.1920483,7.1563096,CD4 T cells
0.2623302,5.8967066,-4.4583454,3.01804,-1.5195177,4.906923,CD4 T cells
-0.36153445,4.3558774,-3.252237,4.119902,1.1562178,4.3135633,CD4 T cells
0.26688308,3.5245957,-0.5560146,0.37302253,0.5003928,3.2962582,CD4 T cells
1.2925023,12.003166,-3.0497916,7.165863,-1.9914924,8.6907,CD8 T cells
-1.0155491,8.814977,-0.058595974,3.6441998,-0.6066232,5.7945595,CD4 T cells
0.20797369,11.698769,-2.16342,7.2983947,-1.1720449,9.111666,CD8 T cells
-1.3733085,4.873901,0.19086464,2.4100318,2.9739456,4.275096,CD4 T cells
-1.43672,7.7545815,-1.9391176,4.3404994,0.5777557,7.571656,CD4 T cells
5.2553344,-2.8205676,9.939829,4.645587,6.994812,-0.23920861,B cells
13.004015,8.83818,11.680282,10.885055,12.491924,10.02467,CD14+ Monocytes
-2.9937804,7.656352,-1.8499603,4.9245768,1.9359998,3.7857158,CD4 T cells
14.153512,8.754341,11.802264,11.440429,12.849821,7.2561474,CD14+ Monocytes
13.249861,9.838506,11.526874,11.223764,12.528824,8.574734,CD14+ Monocytes
0.7943674,5.8826785,-3.4326363,2.471375,0.22905304,3.6394732,CD4 T cells
-0.10279857,3.2360673,-3.1483994,3.493417,1.2818086,4.874762,CD4 T cells
0.64347285,4.499909,-0.39167666,0.61848396,1.2957876,6.687896,CD4 T cells
-0.60802686,11.00189,-2.2389777,6.778557,-1.5998722,7.6592064,CD8 T cells
12.181606,13.459293,9.095051,12.679547,10.338309,10.714426,FCGR3A+ Monocytes
3.163318,-1.6556557,10.156806,3.8949032,5.5473084,0.16960494,B cells
0.7596279,11.328648,-2.5893505,6.798468,-0.803316,8.690395,CD8 T cells
-0.048351243,15.209627,-3.081281,9.906143,-1.6410345,12.032027,NK cells
0.706581,16.158985,-3.467416,10.249373,-2.0086548,12.381539,NK cells
1.0592695,12.869922,-3.1806684,8.494117,-1.901728,9.372113,CD8 T cells
3.0744326,-1.004822,11.077783,3.5924838,6.9889283,0.6188962,B cells
14.071152,8.385937,12.743684,10.607849,13.474889,7.2849336,CD14+ Monocytes
-0.8205028,5.0199404,-3.0966868,2.7850533,0.638998,3.5384297,CD4 T cells
0.561927,3.7094297,-0.82634777,0.12125359,-0.46702054,3.1435094,CD4 T cells
10.033636,8.001687,11.233176,7.3996024,10.641602,7.143579,Dendritic cells
12.466989,13.147212,9.41627,12.366459,10.059708,10.284612,FCGR3A+ Monocytes
-0.790847,7.107963,-1.7117811,4.673246,2.2970753,7.5208116,CD4 T cells
-1.2077826,11.414121,-2.7237813,7.2262664,0.0002575425,9.640961,CD8 T cells
0.35302064,15.509288,-3.5262802,10.096365,-2.5286849,11.744417,NK cells
0.58502233,5.5143456,-3.2164953,1.3670458,-0.3053503,5.68652,CD4 T cells
4.4234495,-1.9805228,8.913766,4.0634155,7.771689,-0.4229462,B cells
4.8071265,-3.2415392,11.436679,3.98082,7.883087,-0.07064543,B cells
12.197851,7.5208445,11.263056,9.843217,12.8012495,7.825602,CD14+ Monocytes
-0.22083011,9.300531,-0.83477014,4.418581,-2.3507204,5.261601,CD4 T cells
12.5176,13.134424,9.539743,11.744764,10.437665,10.420017,FCGR3A+ Monocytes
13.276697,9.910682,11.504168,10.300119,11.5897455,7.881664,CD14+ Monocytes
1.6630493,5.4136567,-1.6624771,1.2960279,0.6801823,2.7763364,CD4 T cells
1.0666245,6.051066,-2.1705012,3.1444418,1.253034,4.934641,CD4 T cells
12.519965,10.516725,11.117068,10.210972,11.687927,9.448184,CD14+ Monocytes
3.6820233,-1.0106709,9.895245,5.0667753,7.8221188,0.27077025,B cells
1.8014063,4.505727,-0.16111976,2.8108218,-0.74005824,4.663174,CD8 T cells
13.829025,8.686275,12.712209,11.681269,13.685295,7.781282,CD14+ Monocytes
0.80174077,14.865272,-2.2207682,10.132777,-1.0390432,12.548776,NK cells
4.6524243,-1.0629423,10.241255,4.1128306,5.5681825,-0.28138486,B cells
-1.7610079,7.7094398,0.072786406,5.1534023,-0.02236943,5.8036366,CD4 T cells
0.8082297,4.2367134,-3.7536,1.4915501,0.5358066,3.60174,CD4 T cells
-1.5372301,7.2171564,-0.10440176,4.927175,-1.8687915,7.381568,CD4 T cells
1.5456208,12.170878,-3.3279898,6.4991956,0.32533067,9.401791,CD8 T cells
-1.7512443,5.2794337,-2.2437232,1.7774451,-2.0174634,4.716016,CD4 T cells
0.32462,4.1879187,-1.0918843,0.55639035,0.47489488,3.3931649,CD4 T cells
1.6554685,4.4895067,-1.0961782,1.9408597,2.4772446,3.9819512,CD4 T cells
14.44903,8.200867,12.774433,9.764501,13.302064,7.0449433,CD14+ Monocytes
13.910509,8.699042,13.40348,9.634572,13.237621,9.218631,CD14+ Monocytes
-1.9753144,4.379488,-1.1208507,2.177717,-1.1122493,4.895975,CD4 T cells
-0.91308165,11.725257,-1.3906204,8.063549,-0.5591996,8.999746,CD8 T cells
0.3712024,8.065775,-2.5258882,5.312075,3.0036695,6.967599,CD4 T cells
3.9631622,-2.6093566,10.441298,4.6076913,6.264202,-0.5636486,B cells
11.245767,8.148577,11.916964,8.8050165,12.357138,8.253878,Dendritic cells
12.131058,13.395657,9.707974,11.806969,11.625602,10.414506,FCGR3A+ Monocytes
0.3976876,11.900368,-2.2072413,7.069075,-0.74976826,8.787954,CD8 T cells
-0.69572425,3.1030908,0.4407616,1.8014066,1.0297894,2.5454848,CD4 T cells
4.46869,-2.116919,9.936291,4.7815995,7.1744986,1.123678,B cells
5.439992,-1.4250973,11.443638,2.982775,5.6569386,0.56877655,B cells
0.08679375,5.1421804,-3.3914075,2.727193,2.4419353,4.602691,CD4 T cells
12.442517,9.926431,10.68347,9.877277,12.111121,9.027184,CD14+ Monocytes
3.5301933,-1.2765467,11.054303,3.1774828,5.101737,0.4980611,B cells
-1.563419,6.900115,-2.4690275,5.179326,-0.06136189,7.3606815,CD4 T cells
11.74643,8.720556,10.389764,9.91833,11.06655,9.075939,CD14+ Monocytes
10.941847,13.532253,8.663217,11.677385,10.519031,11.18219,FCGR3A+ Monocytes
-0.450933,7.4671564,-3.8135293,3.8321087,-0.38879153,3.035511,CD4 T cells
-1.4444387,5.493574,-0.58362615,4.311092,2.4709466,5.195283,CD4 T cells
-1.3428272,3.8817587,-1.9330933,2.7211804,-1.2862107,3.9642239,CD4 T cells
-0.6251978,11.534592,-2.0005112,6.158228,-1.5431155,7.674437,CD8 T cells
4.412819,-3.4219663,9.123372,3.2086651,5.8113885,-0.65250075,B cells
1.1004286,15.607536,-2.1944525,9.799525,-1.7402381,11.902166,NK cells
-2.6612475,5.202579,-3.0801616,2.4841363,0.97468686,5.512206,CD4 T cells
3.9474256,-1.5629644,10.123142,4.8667574,5.1996837,-0.94526315,B cells
0.26725328,11.531579,-2.9786286,7.00269,0.06527061,9.218335,CD8 T cells
11.452914,9.229682,11.184174,8.8959465,12.204271,8.684585,CD14+ Monocytes
12.762721,10.015754,12.04968,11.612952,11.836089,8.278367,CD14+ Monocytes
4.186639,-3.1090662,10.447204,3.3161504,5.9105906,-1.558643,B cells
3.3632898,-0.66029793,9.194873,3.7663484,5.5934377,-0.966246,B cells
11.650302,13.265074,9.420215,12.18873,11.922294,10.861054,FCGR3A+ Monocytes
0.10970982,6.373681,-1.646247,3.6565,1.0801402,5.8959475,CD4 T cells
13.090634,9.215164,12.423977,11.387513,11.715321,9.053388,CD14+ Monocytes
13.756272,7.3834352,13.126526,11.416537,12.580593,8.161473,CD14+ Monocytes
-0.1450556,15.921008,-2.8279922,10.932062,-0.98043823,12.094862,NK cells
-0.81501615,4.1570435,-3.6499012,2.5875442,1.2866923,5.6299677,CD4 T cells
-0.4157845,5.9975743,0.77352285,0.9137769,0.55297875,2.485021,CD4 T cells
-1.8744504,6.4851704,-2.359725,3.9923491,0.81525517,6.670477,CD4 T cells
-1.0404322,8.363959,-2.804636,3.542898,-0.8051,7.418301,CD4 T cells
9.110306,7.4246073,10.7604,6.4288564,9.945415,6.3661666,Dendritic cells
-0.35570955,4.731773,-0.08818136,2.1697884,1.5536265,2.8187077,CD4 T cells
-1.9431481,7.5623417,0.92682266,3.41819,-1.3309597,3.6463532,CD4 T cells
4.6616406,-1.3792958,10.104701,4.4556956,5.618953,-0.59214884,B cells
14.381756,8.325733,13.61257,10.01372,13.842908,9.369774,CD14+ Monocytes
-2.1696677,7.133006,-2.9944394,3.4297462,0.33514044,6.363606,CD4 T cells
13.416599,9.358079,11.980895,10.2354355,12.846543,9.26747,CD14+ Monocytes
0.6638524,10.545463,-3.328806,5.698117,-1.559342,8.074138,CD8 T cells
12.866953,13.540044,9.184479,11.624975,10.76823,10.898069,FCGR3A+ Monocytes
0.07464457,5.74877,-0.0452708,2.5504174,0.9266547,6.0604973,CD4 T cells
0.3594579,11.720926,-1.860682,7.4483833,-0.47513786,8.602553,CD8 T cells
-2.207157,4.319195,0.506933,1.8905257,0.76192945,2.7999935,CD4 T cells
1.6580821,4.495308,-2.2482414,0.41539204,0.44428366,3.207906,CD4 T cells
-0.39374453,3.0358772,0.46404746,3.5588894,-0.9589692,2.6932464,CD4 T cells
-1.0527794,3.909711,-0.051989377,2.126994,2.1316335,6.9453106,CD4 T cells
1.0379725,5.2429357,-1.791052,1.6369413,2.0691068,4.125487,CD4 T cells
11.535894,12.151674,10.019819,11.554781,10.523341,10.393356,FCGR3A+ Monocytes
4.886358,-0.6063101,11.195625,4.76116,6.4710793,1.6749818,B cells
0.80097294,14.345853,-2.9929214,9.213345,-1.4529256,10.637951,NK cells
-0.98818153,3.436793,0.29396987,3.1548865,1.4792154,4.5073805,CD4 T cells
-0.12514812,8.3755,-0.31004363,4.667592,-1.8411812,4.661456,CD4 T cells
1.3925859,3.6632836,-1.7642444,0.3049531,1.7335453,2.8362927,CD4 T cells
1.4426942,14.731905,-2.1231616,10.308938,-2.2879379,10.830925,NK cells
1.5340984,7.6084933,-0.10590056,3.3608909,1.0260692,2.983024,CD4 T cells
-2.9082654,8.587449,-0.21763158,4.8962007,-2.097595,5.5597196,CD4 T cells
0.0014746403,6.939058,-0.98525506,3.8693633,0.42417118,3.836476,CD4 T cells
2.0103705,4.4394684,-0.18986115,0.36078194,-0.8979345,3.1182446,CD4 T cells
0.4239634,5.051552,-1.5819141,1.005488,-1.49204,4.128348,CD4 T cells
1.8779444,7.068364,-2.1111898,2.6336064,1.9698727,3.658892,CD4 T cells
-2.465659,7.8478246,-1.7171571,4.584339,1.3230429,4.7638125,CD4 T cells
13.29848,10.396433,10.519887,10.220927,12.618379,9.634933,CD14+ Monocytes
-0.2785567,3.128278,-0.41397393,1.7925979,-0.9361835,3.9263866,CD4 T cells
-1.1968324,5.5104785,-2.5577147,2.6771061,0.36975303,5.310492,CD4 T cells
11.769743,13.998922,9.21489,11.840763,11.6771555,11.651914,FCGR3A+ Monocytes
-0.36453885,4.8616467,-0.5041505,1.190432,-0.97810584,5.421273,CD4 T cells
11.585865,11.143696,11.191771,11.855366,10.740639,8.963942,CD14+ Monocytes
-1.9440812,10.024727,-3.3968635,2.8264914,2.0145147,6.4830365,CD4 T cells
-0.20404087,6.7729993,-2.112245,2.6266255,1.0001678,3.8919926,CD4 T cells
-1.2838413,5.109335,0.4527491,0.76956725,-1.0022575,3.0109475,CD4 T cells
1.7782955,5.7679462,-2.3142045,0.57558876,0.08266488,4.674095,CD4 T cells
0.029595101,11.794727,-2.587702,7.11812,-1.0658098,8.674212,CD8 T cells
4.1296816,-0.59339243,9.834322,4.8925953,6.8554554,0.45765114,B cells
0.62579703,7.9524,-1.6061077,4.892899,-1.0071067,5.3900857,CD4 T cells
11.343804,13.020842,9.614281,10.423396,11.151972,10.810233,FCGR3A+ Monocytes
0.6299847,11.446731,-1.9903786,7.0431495,-1.6513051,8.512134,CD8 T cells
-1.1057892,7.299153,-1.187023,4.3916783,1.0075622,5.83076,CD4 T cells
-2.7776625,7.884278,-1.5489475,4.200019,1.5657679,7.5207157,CD4 T cells
-1.0319139,5.3839746,-0.77707183,3.238814,-0.80838025,5.2386956,CD4 T cells
0.57049704,4.812456,-1.4613048,1.3578769,1.4969767,2.6725893,CD4 T cells
-2.185586,5.214495,-0.94430643,2.3623931,1.5199808,5.7540903,CD4 T cells
1.523636,13.546605,-2.777378,8.671361,-0.460568,10.637372,CD8 T cells
5.4727945,-2.6546907,10.804649,4.148114,6.4335175,0.788962,B cells
0.9215866,15.606901,-3.127439,10.233627,-1.7273185,12.173423,NK cells
-1.3956182,5.8955956,-1.0376978,5.1419983,2.352956,6.1789894,CD4 T cells
-0.19903976,10.8627615,-0.7860136,6.0846133,-0.8600349,7.7193046,CD8 T cells
1.1501005,6.8261366,-3.8430378,3.0127652,-1.3531626,4.363402,CD4 T cells
-2.487983,7.5343237,-3.3571112,4.618058,1.5781901,5.4040546,CD4 T cells
2.627604,6.2967997,-1.7683516,1.1457998,1.8966227,4.0684714,CD4 T cells
0.35370025,6.3864822,-0.0640885,1.9571681,1.201771,3.8850067,CD4 T cells
0.2158494,16.270569,-3.7037938,10.671325,-1.4351125,12.381349,NK cells
0.94450027,5.0692453,-2.4445,2.2472062,1.3234419,5.1550364,CD4 T cells
-0.18864015,10.425618,-0.05395099,5.709489,-0.89271116,7.7432632,CD8 T cells
0.07723563,11.956321,-2.244815,7.645503,-1.1501719,9.364978,CD8 T cells
0.25482276,8.461452,-3.5064597,4.812588,-2.0251448,5.3784213,CD4 T cells
-3.1696157,8.178032,-2.7481418,3.9453657,2.2575781,5.4027658,CD4 T cells
12.012627,6.9605975,13.277418,11.717762,13.607784,9.091365,CD14+ Monocytes
-3.1794574,7.940076,-3.2722926,5.0006995,1.3062738,7.3996954,CD4 T cells
3.762718,-2.9435391,9.643655,3.135343,7.8458986,-0.2562416,B cells
12.660184,10.67444,11.041953,11.061112,12.215097,7.4091635,CD14+ Monocytes
-0.09605112,11.984572,-2.3271594,6.7046466,-1.1995481,9.384238,CD8 T cells
12.295586,10.787119,10.864462,10.9377575,12.339524,8.643373,CD14+ Monocytes
5.2821136,-1.4233466,10.884908,5.1437507,6.0739126,0.8584542,B cells
-0.6636817,10.984981,-0.52635115,6.335456,-1.0064529,8.103985,CD8 T cells
12.414579,11.98184,10.471949,11.3748,11.200861,10.487923,CD14+ Monocytes
1.0158887,8.756042,0.8221844,2.5324962,-1.5914334,4.558565,CD4 T cells
1.4971938,3.7747715,-1.1824769,2.109049,1.5580233,4.1841927,CD4 T cells
5.131358,-1.3741765,10.522282,6.003763,5.495216,1.152193,B cells
12.632535,9.77069,11.842273,9.949378,11.380868,8.370065,CD14+ Monocytes
13.233792,10.890116,10.986463,10.743471,11.946219,9.347543,CD14+ Monocytes
1.8612428,6.2269535,-1.7496067,1.3584723,0.77561176,3.990398,CD4 T cells
-0.2382475,8.484901,-2.1944702,5.517698,0.39856046,7.3111167,CD4 T cells
-0.44394186,8.000182,-1.1080543,5.1791234,-0.3812543,7.964441,CD4 T cells
-0.103391856,14.09048,-2.0083375,9.902664,-1.2028786,10.985753,NK cells
3.9738822,-0.52299106,10.962306,4.5157747,5.515574,-0.17916743,B cells
-0.58566904,8.498502,-0.29441833,2.5157652,1.1310563,7.6518874,CD4 T cells
1.3115941,6.2620792,-2.7364228,2.968348,2.6756396,4.1562448,CD4 T cells
0.40219396,5.428631,-2.2098558,2.9101505,-0.34230897,4.87431,CD4 T cells
-1.9025339,5.013005,-1.1920446,1.7520945,0.3785257,3.7896867,CD4 T cells
3.8074584,-0.9681773,9.025436,4.5481906,5.316153,-0.8244814,B cells
0.55619574,12.315604,-2.5687313,7.7983055,-1.1320757,8.98379,CD8 T cells
-1.8481264,9.1948,-1.8520738,6.14929,1.7247143,7.7920103,CD8 T cells
11.559704,12.816096,9.970282,11.412782,11.586016,10.86991,FCGR3A+ Monocytes
12.142701,14.277264,8.944349,12.020144,10.6471615,11.651723,FCGR3A+ Monocytes
1.2039402,6.7998443,-2.3300536,1.2593842,3.1426678,6.785917,CD4 T cells
-0.22123921,14.182898,-3.112375,9.320298,-1.3650753,10.750155,NK cells
-2.1833458,4.749394,-3.9253278,3.603335,-1.5060396,6.228959,CD4 T cells
-0.9418527,8.984753,-3.0723133,3.5160325,0.92320025,7.0111704,CD4 T cells
-0.46376514,11.473314,-1.717745,7.2300057,-1.2283332,8.952878,CD8 T cells
1.0930313,8.159946,0.8393439,2.9357932,-0.17799139,6.9379787,CD8 T cells
2.2239358,4.765692,-2.4699264,2.7114034,0.35704625,4.130745,CD4 T cells
-2.279311,7.898334,-1.7835151,5.4277077,1.5216583,7.0102706,CD4 T cells
0.885743,4.4744806,-1.8850511,0.16960986,0.25442606,5.369083,CD4 T cells
0.14782484,8.502105,-1.6501594,4.2838764,-1.278288,6.7862506,CD4 T cells
13.639871,10.330221,12.502085,11.261842,12.793274,7.3738127,CD14+ Monocytes
11.005776,13.048257,9.413291,11.574497,10.917114,10.669402,FCGR3A+ Monocytes
0.4107087,3.5003836,-3.2646503,0.986644,0.4396082,2.5207794,CD4 T cells
-0.4451246,11.391895,-3.0530372,7.6852083,3.3806958,4.5598326,CD8 T cells
9.091114,12.586094,7.5132103,9.238209,13.320899,13.012995,Megakaryocytes
10.895733,14.194313,8.787899,11.775688,10.976607,11.8645935,FCGR3A+ Monocytes
1.4171454,6.379028,-3.275196,2.0289638,1.2152483,4.103735,CD4 T cells
-0.0019024971,8.463326,0.7353419,3.1562917,-0.049514245,6.355093,CD4 T cells
13.40679,8.647033,12.662874,10.892405,13.024497,7.3864183,CD14+ Monocytes
-1.0373532,5.040601,-1.3206669,0.37470433,0.09810749,4.3481755,CD4 T cells
13.343004,7.3445835,13.380596,9.427747,13.608876,6.964764,CD14+ Monocytes
-1.3931795,9.000328,-1.3429524,5.175839,2.6186266,6.7912025,CD4 T cells
-2.2948458,5.520626,-3.7341018,2.3118804,1.4862815,7.0109286,CD4 T cells
13.683397,7.6949863,12.63787,8.931804,13.3832855,8.114871,CD14+ Monocytes
0.96908516,11.442915,-0.91935974,7.203294,-0.8315213,8.579464,CD8 T cells
-0.61782813,3.404188,0.81764174,3.667896,0.53900045,4.879174,CD4 T cells
0.3751782,7.0277467,-1.6349255,4.8488455,-1.1152114,6.4447947,CD4 T cells
0.6395082,12.360691,-1.7237291,8.52487,-1.4167194,10.025416,CD8 T cells
1.7858442,4.6239667,-1.8113548,0.44087493,-0.90551883,4.9016037,CD4 T cells
-0.77787787,13.008109,-2.4872468,7.65238,-1.3917468,9.578347,CD8 T cells
0.16883351,8.342554,-3.201904,4.07186,2.743101,5.5883617,CD4 T cells
3.8374617,-2.97734,10.558211,4.1230435,6.525916,-0.39610234,B cells
-1.3239002,3.061137,-0.6984207,0.29756355,-0.013812224,4.274951,CD4 T cells
13.730421,7.836698,12.224492,9.044529,14.349684,9.832443,CD14+ Monocytes
0.3010854,6.4724517,0.8144155,3.3049505,1.5324624,6.1668735,CD4 T cells
-0.7268601,3.25002,-0.10900884,1.7469366,0.46136966,2.7931478,CD4 T cells
-1.3478596,5.806799,-0.5101219,3.8998115,0.31694376,4.531837,CD4 T cells
1.0796233,8.474787,-3.1554728,3.853577,0.63385683,6.4619536,CD8 T cells
-2.6084332,8.451159,-0.64733106,4.8575926,-1.1356586,6.714069,CD4 T cells
4.395808,-2.8127816,11.817932,4.0534506,7.7368855,-1.0456085,B cells
12.713737,12.8959,9.6156435,12.213089,10.8175955,11.592272,FCGR3A+ Monocytes
-0.9926305,7.096891,-1.7443358,2.7480168,-0.3501267,5.629777,CD4 T cells
5.2241354,-2.4314947,10.41034,4.788122,6.6208634,1.050408,B cells
1.6037856,5.868191,-1.3638994,2.7000484,-0.110777,4.0533304,CD4 T cells
-1.6324335,8.260756,-3.2293096,2.252293,0.9243688,5.895225,CD4 T cells
12.621091,10.871208,10.691739,10.017271,12.502116,8.266141,CD14+ Monocytes
-1.4690741,5.279244,-2.739666,4.110288,1.945468,6.4550157,CD4 T cells
13.09121,9.217282,12.172762,9.971873,12.45096,8.101509,CD14+ Monocytes
9.504892,7.7010503,10.87031,6.4630294,10.429347,6.9636602,Dendritic cells
-0.8466929,12.645976,-1.396426,7.8229895,-0.78391683,9.459349,CD8 T cells
9.065363,7.403157,10.515163,6.4633555,9.933577,6.295386,Dendritic cells
13.079691,10.318357,10.960682,10.895157,11.457199,8.19334,CD14+ Monocytes
-1.8767587,6.496404,-2.591343,2.8819988,2.1057937,6.923393,CD4 T cells
14.09415,8.435131,12.415143,9.363498,13.923891,9.843269,CD14+ Monocytes
0.36426607,4.9185805,-2.021104,1.0825454,1.7998962,2.6702836,CD4 T cells
-1.4072942,7.3280435,-4.3066683,3.465166,-0.60868603,4.765243,CD4 T cells
1.1335514,2.715454,-0.35475472,0.38859245,-0.17728561,2.6911411,CD4 T cells
12.359912,8.655528,12.487814,11.561388,12.334102,7.357003,CD14+ Monocytes
13.366422,8.907686,12.374099,11.863856,13.833382,8.412534,CD14+ Monocytes
5.2797785,-3.0977528,11.06042,3.641099,5.699856,-0.8472227,B cells
5.066117,-0.26211727,9.408597,4.870781,5.8884954,0.85173404,B cells
14.062035,7.558445,13.067446,10.638822,14.372522,7.4089484,CD14+ Monocytes
13.101894,7.9658227,12.731273,11.481105,14.37197,8.719167,CD14+ Monocytes
11.628033,11.566134,10.64714,11.8232355,10.845453,9.934861,CD14+ Monocytes
-0.53005815,15.224264,-2.3832672,10.726597,-1.0479909,11.857311,NK cells
-1.9867069,8.155591,-2.3815627,3.254895,-1.8760674,4.846402,CD4 T cells
-0.27760303,4.75756,-3.9819095,3.740423,0.21038634,4.5573525,CD4 T cells
3.1226861,-2.4374583,10.162744,2.8490028,6.376709,-1.1312851,B cells
-1.2212228,5.031091,-3.6784506,3.9417608,1.8756583,3.6082087,CD4 T cells
0.51764166,7.2002106,-3.4258838,4.367022,1.4637194,5.6884537,CD4 T cells
13.048056,8.367051,12.699438,10.779874,12.775187,8.249378,CD14+ Monocytes
12.638811,8.905304,12.119612,12.433509,11.695266,9.143173,CD14+ Monocytes
-2.6773088,7.8177705,0.9185422,1.8914174,-0.40413174,5.0742955,CD4 T cells
-0.63458306,4.8489127,-2.7804565,2.693775,0.80183667,2.6511576,CD4 T cells
-1.8111918,6.144705,-1.1125315,4.2176585,-0.23751047,6.3684053,CD4 T cells
11.904838,11.448096,10.940002,11.410095,10.325231,10.141916,CD14+ Monocytes
-0.35751677,6.248193,-1.130071,2.359264,-1.0228214,4.3006816,CD4 T cells
14.080346,9.796008,13.210147,10.241698,12.744069,9.518231,CD14+ Monocytes
1.2005056,11.3358965,-1.4763219,6.9312444,-0.21238644,8.963911,CD8 T cells
-0.40070722,3.2862933,-1.9272856,0.48056817,2.340858,3.4521503,CD4 T cells
-1.7235731,6.056882,-3.404438,2.2701669,0.77737176,5.221006,CD4 T cells
11.975607,13.835469,9.954325,11.422047,11.568542,11.720256,FCGR3A+ Monocytes
1.3863206,3.7909129,-0.41058335,1.6835067,-0.75986147,3.1080112,CD4 T cells
-0.5051105,6.1736217,-2.1713455,2.7245471,-1.0609186,4.5774593,CD4 T cells
-0.5095214,5.3109818,0.14728694,3.7665482,1.3561028,4.3158035,CD4 T cells
-1.3228457,4.1292777,-1.2801468,0.9737208,0.5086576,5.4418774,CD4 T cells
12.898161,8.58555,12.091187,10.706994,13.127936,7.827613,CD14+ Monocytes
14.2310295,7.995888,12.484831,11.818487,13.941267,7.271643,CD14+ Monocytes
-1.3027376,3.7665079,1.013806,2.3189251,-1.0618861,4.5295243,CD4 T cells
0.9224182,8.174257,-3.3834476,4.2761946,2.882455,4.2158136,CD4 T cells
